parameters,count,mean,std,min,25%,50%,75%,max
theta.557,4000.0,-1.937690220380839,0.45138930764239604,-3.6691380643225644,-2.224344028349471,-1.926402011341482,-1.6367702050411832,-0.387749843522954
theta.558,4000.0,1.4137449972835365,0.49927232561037516,-0.6919086360018214,1.0699625613933645,1.4106670739939084,1.758831083459802,3.151445656058321
theta.559,4000.0,-0.19356774262667106,0.47194982631637866,-1.7916750358029951,-0.5138457251249069,-0.20256281286117983,0.12001643160691738,1.4384199563133004
theta.560,4000.0,-0.5918808940293473,0.4243449665580422,-2.008117355469775,-0.8849649396419921,-0.5972830664384805,-0.3073541077102728,1.075316969528408
theta.561,4000.0,-0.06877461234700233,0.4474811686714846,-1.729087282590084,-0.35136133504497247,-0.07128881764459738,0.2119077815273383,1.614510722601032
theta.562,4000.0,0.5985937727752475,0.4955768337724576,-1.1321663120271372,0.26289984768469504,0.5917748506612992,0.9249904514517454,2.0837976207137086
theta.563,4000.0,0.6980078264480923,0.4926082576687466,-0.7850803630911343,0.36661420439476095,0.6870799482541214,1.0237054028140422,2.321847541424307
theta.564,4000.0,-0.40140648464602346,0.4389299205198459,-1.9816600612546513,-0.7020382189227274,-0.405564339135705,-0.10485395482964921,1.4253344214649186
theta.565,4000.0,-0.38563505157786543,0.4056881060777919,-1.766798753161536,-0.6491229448994977,-0.3876395725888968,-0.11939578064629716,1.0657654414950832
theta.566,4000.0,1.3729915606732788,0.4987000266549972,-0.6487126213201825,1.0432225302463611,1.358240218255299,1.7115659818623727,3.3995188457322234
theta.567,4000.0,-0.4712108013946638,0.4281020308169634,-1.953603793353227,-0.7656357266614228,-0.47644811643459395,-0.17758499684286563,1.1832933968979586
theta.568,4000.0,0.03272572628888106,0.4781540259105301,-1.7444056438105797,-0.2855288963647395,0.036781181757819754,0.35044768419119954,1.9044165438620422
theta.569,4000.0,-1.1774653772129533,0.41493510767692143,-2.8086597752577105,-1.4658070818776114,-1.170522470156344,-0.8935806848988868,0.3296607936144373
theta.570,4000.0,0.864833640924335,0.5023031548695122,-0.9047008901522822,0.5220099707640123,0.8553754473201193,1.1923060892302917,2.8347603047824728
theta.571,4000.0,-0.5106246988855875,0.4548055749293974,-1.981657685103647,-0.8057717020426743,-0.5172950554861632,-0.2090975454692148,1.5661735396950505
theta.572,4000.0,0.04191262389171807,0.44675226444446836,-1.436151843129164,-0.25958080641358006,0.03976760316436359,0.3371361176991084,1.7056334499201447
theta.573,4000.0,0.7227202809203238,0.45311116226535525,-0.9621613716491673,0.41826166563286704,0.7156764108547009,1.0245668476657128,2.541822255012496
theta.574,4000.0,-0.31806330398788696,0.4363877021089274,-1.7492314560058329,-0.6115131699580456,-0.3109710331635066,-0.020764898339617442,1.2565124425669862
theta.575,4000.0,0.5777106861320391,0.48099704999522014,-1.5561288623684706,0.26600019499495664,0.5677078544669305,0.8966675015703757,2.354478246439502
theta.576,4000.0,1.1084491759506538,0.4966729057783252,-0.5497334232070338,0.7621523889382598,1.10512050797929,1.4572743529789394,2.6044928573389305
theta.577,4000.0,0.14968629251137866,0.443224491745955,-1.3008828680250455,-0.15082746342035055,0.14295748503128822,0.44698691472595775,1.9159444956757423
theta.578,4000.0,1.5016253379451696,0.4868529304514653,-0.16522595630240558,1.1699495254401582,1.5006571401396824,1.825717656158851,3.2284931846836447
theta.579,4000.0,-1.6356667160616378,0.4310365103506386,-3.310951732973344,-1.9344186480753067,-1.6343899055684352,-1.337767631757421,-0.1958080660492547
theta.580,4000.0,-1.2455791398597118,0.41072437147756347,-2.6269606636986165,-1.5160780476047357,-1.244371314708586,-0.9674629394080505,0.2960445633213524
theta.581,4000.0,-1.7141886078119928,0.4255025744005833,-3.3768034475326614,-1.9943726192440487,-1.713352124008206,-1.4304865507925992,-0.234252632052623
theta.582,4000.0,-0.16138169678576567,0.42710019932117876,-1.6589952444821254,-0.44394663571568704,-0.16603892157873607,0.11772925007043804,1.4682154142801906
theta.583,4000.0,0.9192342952956953,0.478653886003055,-0.7492062714835321,0.5937912990682845,0.9152016294076253,1.2366322670647538,2.599516605630227
theta.584,4000.0,1.281695886042165,0.48745235500331496,-0.6538966870751493,0.9555420285757187,1.2762060122364982,1.6107735978483926,2.947289206878976
theta.585,4000.0,0.5082019705596195,0.46655005836717406,-1.0770808621974968,0.18438236970626473,0.5068493151869791,0.8131608367101169,2.1738779161055537
theta.586,4000.0,0.9551903335087502,0.47540873044109955,-0.6450124793707761,0.6336445098542414,0.9468037030499292,1.274272918397327,2.6833428592597133
theta.587,4000.0,-0.20522980150490747,0.4299846582222758,-1.6666958859585355,-0.4957367476634892,-0.1988804392084778,0.07755368185946226,1.2941411113609207
theta.588,4000.0,-0.10016747291247147,0.43646043617957114,-1.579299613681115,-0.40099196669143816,-0.10825439888994481,0.1937474606648335,1.2851668102628682
theta.589,4000.0,0.6065591037241701,0.4852047264548084,-0.9080837501323673,0.27945667077283587,0.6036894189442071,0.9256466953981795,2.1905259530405887
theta.590,4000.0,-0.46763348087818263,0.4332073321055399,-1.9520827731671488,-0.7649061876492158,-0.4759619301306802,-0.18184132783918627,1.0639911823492907
theta.591,4000.0,0.6466390794967115,0.4995412674982324,-1.0025201416633878,0.31730179596004776,0.6414066207369309,0.9645433911169303,2.353848204101112
theta.592,4000.0,-0.4141088433798302,0.4542745817625521,-1.8270798028996427,-0.7217170912987085,-0.4190273207316426,-0.11637482796933833,1.1617570646293622
theta.593,4000.0,0.36867869205976356,0.4552898449668883,-1.039461822654134,0.061389957283461055,0.37428899766382934,0.6720057092118721,2.1050027295124476
theta.594,4000.0,-0.4136505604653377,0.45050571689977253,-1.862210754190964,-0.7283558897117868,-0.41536503080086373,-0.11373473851388839,1.0216420960980315
theta.595,4000.0,-1.6010993450049158,0.4203616448628712,-3.2008194978013544,-1.886392827732684,-1.5979948915296558,-1.3082464730890526,-0.1956078223139356
theta.596,4000.0,1.0025374102517195,0.48440548131422273,-0.5706732406185124,0.6705846788701512,0.9972796105281033,1.3268955860651037,2.978841838580272
theta.597,4000.0,-0.42939018482825236,0.4449203936624434,-2.073683551055097,-0.7292780008027376,-0.4316245770378614,-0.13676353635674585,1.2870905224602944
theta.598,4000.0,-0.2222266381364493,0.4325734944577552,-1.5413308878317091,-0.5125246567197075,-0.23026874223459992,0.05495056753570935,1.3443563105294232
theta.599,4000.0,0.05576508787435382,0.4133356061537377,-1.2590333994561402,-0.21916405098927497,0.053448145904290326,0.3271779791058001,1.6664769450569297
theta.600,4000.0,-0.728856252379515,0.4580563322578324,-2.294738494325788,-1.0308299498322904,-0.7340243497336437,-0.4316025810175545,0.8836702990094267
theta.601,4000.0,-0.017800082491358952,0.4193407612514301,-1.3727542450558121,-0.3010777971879854,-0.017459229028979943,0.2705692724860324,1.2417282410875365
theta.602,4000.0,0.8608189152905016,0.5084938460064665,-0.9554581604646879,0.5220165286045577,0.868664622570813,1.2019020766020003,2.787292463401086
theta.603,4000.0,0.4052640440236512,0.460253861062756,-1.142894198941839,0.09886465028536309,0.4046831499944223,0.7123239735609486,1.9876256799067906
theta.604,4000.0,0.7550567743020004,0.48381467070393513,-0.8749879974886776,0.4278469810982548,0.7476151597388554,1.0872603996500074,2.5114705998303135
theta.605,4000.0,-0.013446428153644892,0.4342516169439059,-1.6957211420824652,-0.30729509847841496,-0.012239957939339685,0.2818244458633019,1.7352648902320658
theta.606,4000.0,-1.0301732381227744,0.4047648234522625,-2.443163711713597,-1.2893737923447062,-1.0419930454627777,-0.7787726408573737,0.379253233585235
theta.607,4000.0,-1.1068414111089133,0.4151616702624493,-2.738039197117826,-1.3918025754372352,-1.1093270111838334,-0.8400288057496987,0.4173674677047976
theta.608,4000.0,-0.5045030923267977,0.41789608301413494,-1.957028675609374,-0.7901836053985367,-0.5036192172666816,-0.22162074202213933,1.1335545843299126
theta.609,4000.0,0.9468232981388321,0.4707673828429402,-0.558444721393007,0.6195749757075549,0.9348638198462116,1.270283161524287,2.6583690622783207
theta.610,4000.0,-0.0038860876033163976,0.4547203929960571,-1.668466259007802,-0.3164568785153205,-0.008145809816909426,0.2983539788810564,1.9635615754625324
theta.611,4000.0,-0.3644359924643588,0.44052055523998584,-1.8499340446433945,-0.6558183191208359,-0.3698556721683213,-0.07404208314602406,1.2472075550629849
theta.612,4000.0,-0.2418188044334667,0.41378503756855656,-1.6067633167107342,-0.5170753353233764,-0.24851270440446088,0.032160440618047806,1.6156879172075473
theta.613,4000.0,-0.5729089184734084,0.4318719374137392,-2.2371088674473194,-0.8589940149610051,-0.5830609889463846,-0.28133811519518936,1.1090685957361612
theta.614,4000.0,-0.8492043480659147,0.4156597818821994,-2.4016645634362135,-1.1244402117170087,-0.8563237568328559,-0.5819379745966142,0.6941909056270836
theta.615,4000.0,1.2258088013439523,0.49058338475400276,-0.6377532669401874,0.893899388795341,1.2220526323621939,1.5533654436421904,3.3096638896393884
theta.616,4000.0,-0.3006915586751286,0.4334803382576832,-1.8611885347292905,-0.5944636095194978,-0.30796744610310745,-0.007175701336614085,1.232989390829681
theta.617,4000.0,0.22165410880198239,0.4638465737221712,-1.4522301360684111,-0.08696726716236226,0.2119799242981723,0.5190343808370914,2.0152079753669585
theta.618,4000.0,-0.8896054805341042,0.4052355151059762,-2.248909561307508,-1.1543938467010828,-0.8949925192324878,-0.6236489446484421,0.6069526512007651
theta.619,4000.0,-0.2505581950492911,0.4572438532178417,-1.9529837549102727,-0.5702128171317462,-0.25091376666236515,0.062118380181745474,1.4761905067981107
theta.620,4000.0,-0.1947890219325167,0.435341585036321,-1.6922938988582064,-0.4844244640815615,-0.19485763690210584,0.09014621291843486,1.679598363937464
theta.621,4000.0,-0.21318643095501985,0.453521970591514,-1.9260633539379561,-0.5195495905528971,-0.21094981467910454,0.08522054016878072,1.3865895782965434
theta.622,4000.0,-1.2273853912485093,0.41107986464369306,-2.762857953949316,-1.5141795543900016,-1.224257289831272,-0.9454344876378433,0.1787881406089299
theta.623,4000.0,1.0119207862497928,0.4794568531848947,-0.6194452096921798,0.6849142560886464,1.0097576775196182,1.3345831487865152,2.6899210775407627
theta.624,4000.0,0.5934136611536209,0.4887478960534724,-1.0353293245350867,0.25698026322028034,0.5813100931098085,0.9178313957619317,2.334618600846223
theta.625,4000.0,-0.008552318792758452,0.419200417484199,-1.500080551591025,-0.29665737859633834,-0.006583390838417018,0.2675972461136299,1.5557329159623352
theta.626,4000.0,-1.2816999521204742,0.4216317883937495,-2.9821811222849894,-1.562325325771168,-1.284480012799143,-1.003677047305519,0.519041509767157
theta.627,4000.0,1.3101578597687948,0.48970331733824674,-0.37866441610863066,0.9724979711883615,1.3058989916451975,1.6296270435606202,2.9854713108416426
theta.628,4000.0,-0.2938508066145121,0.410075355722178,-1.7187177613616105,-0.5708377477616107,-0.2957069304572124,-0.01320345435161504,1.1867395158659768
theta.629,4000.0,0.1494302971732446,0.44906166566277567,-1.4100532115153306,-0.15109059427078747,0.14801026335998688,0.4459490157582351,1.9523736466618997
theta.630,4000.0,0.6763040921779522,0.4512140023627733,-0.9834897057876971,0.37807494536588526,0.6736429538646329,0.977128437724702,2.240639487746503
theta.631,4000.0,-1.1697145264384265,0.4544108418468278,-2.786340260018524,-1.470911128228484,-1.1684597860742596,-0.8662147798687204,0.5651596858953917
theta.632,4000.0,-0.7038914763752373,0.4402241595405206,-2.5389801074088267,-1.0080590064335233,-0.7133830119626228,-0.4096011384968126,1.0069809165386483
theta.633,4000.0,-0.5121041255780135,0.44246677450107214,-1.9121961257244375,-0.8104625262427568,-0.5156972827880504,-0.22720356404435854,0.8957535453798822
theta.634,4000.0,-0.5994229301166362,0.4039779494583358,-1.979130713301522,-0.87432852066649,-0.5950794405784828,-0.32871822424508956,0.788324177605129
theta.635,4000.0,-1.4742487408677272,0.3993899197969589,-3.0530747637508835,-1.7256160612868483,-1.4740064719394599,-1.2068042495619309,0.11714641711110738
theta.636,4000.0,-0.6621597843395264,0.45638227618566385,-2.5216429526234956,-0.9870566425025294,-0.6682485145450276,-0.35115262084812826,0.9475710978858919
theta.637,4000.0,0.8442937690008527,0.47948670814497707,-1.116843607598748,0.5122437243355064,0.8357694642625675,1.1685390264296653,3.020379308481394
theta.638,4000.0,0.744337133055018,0.508346110917614,-1.1955795733106225,0.399208323383039,0.7367472995011902,1.083589541959092,2.4549804377271522
theta.639,4000.0,-0.6341249230464525,0.4468928843475793,-2.069049812826628,-0.944181098814922,-0.6441483478990484,-0.3273065785547622,1.0224925808531231
theta.640,4000.0,0.5511146405554354,0.46146435773871647,-1.0409855168972353,0.23471017318801268,0.5570256164909826,0.8601081341946735,2.055559368311193
theta.641,4000.0,-1.9148618661921126,0.42205154804705186,-3.5952309059349012,-2.1809550268568954,-1.909245572637519,-1.6336792753501517,-0.4686065358145014
theta.642,4000.0,-0.7589609257119205,0.45603866015902117,-2.4453361456144176,-1.0649786329743887,-0.7735570761873343,-0.46778388224007594,1.0733608459174173
theta.643,4000.0,0.4893519123309285,0.43935054879197816,-0.9927990413224848,0.1975877450491144,0.49425412240039,0.7806531617244102,2.0260041613155595
theta.644,4000.0,-0.5096575655327351,0.41355643383919827,-1.7901513800080726,-0.8013081875170069,-0.5140673303175121,-0.2261236311958827,0.8934630048904059
theta.645,4000.0,-0.90824438007005,0.41322347493143413,-2.5277967595146484,-1.1893621631209617,-0.9169054352101229,-0.6130466812517015,0.7063658107994089
theta.646,4000.0,-1.4781526402161396,0.4208059710829646,-3.168443815752333,-1.7565990175415338,-1.4889444446795765,-1.2010736218051514,0.3131500538791357
theta.647,4000.0,0.9151187396257364,0.4753186787783484,-0.9602116484303526,0.5931727443426613,0.9094844513695046,1.2145228979084066,2.7116597032546585
theta.648,4000.0,-1.7227513667650967,0.44959542857315526,-3.6364579078728934,-2.0229485934826816,-1.712409808122799,-1.4051583769146876,-0.45915424292902585
theta.649,4000.0,-0.3228625396673648,0.4337889002089148,-1.6515646391108487,-0.6150332819985873,-0.3248143125527847,-0.031325035836959045,1.0048309039028926
theta.650,4000.0,0.025188556521346696,0.434079197971544,-1.5216822999662534,-0.2658885209979426,0.0273805399751881,0.3166326222399195,1.5823368190348894
theta.651,4000.0,0.003584193663545749,0.4114317102482673,-1.4029563960899858,-0.2810585574826574,0.004226139896371909,0.2850235231331879,1.605420475878197
theta.652,4000.0,-0.28953902889996336,0.41317366399136357,-1.6784235850277172,-0.5762582782157275,-0.2872186075050916,-0.0012041635576829869,0.9654954376531203
theta.653,4000.0,1.4834495073223,0.4811005911376416,-0.059440249583411264,1.1624298871245502,1.4898507871759201,1.7996535472182706,3.11708457376612
theta.654,4000.0,-0.6856872282460084,0.4086400324524302,-2.3149777546637376,-0.9571110544404755,-0.6906141252439092,-0.41863704136830165,0.7363703745130226
theta.655,4000.0,0.626557475688418,0.4524311793157979,-0.8128318256148226,0.3189935871704335,0.6201207878499975,0.936173334517718,2.3454566782651662
theta.656,4000.0,-2.491355049296375,0.4640453588675349,-4.337266249276589,-2.79312955048509,-2.477194904915308,-2.177366172104322,-0.7460353940088696
theta.657,4000.0,0.3493187530602838,0.47090826271535935,-1.138654048267466,0.0403587440942236,0.34502244455292497,0.6630779542556703,1.9459324648304708
theta.658,4000.0,-0.283084158285533,0.420588110836818,-1.7495216380924565,-0.5791857856265593,-0.28357790520767734,0.008401375738125279,1.2435755188975346
theta.659,4000.0,-0.9219475834997805,0.4202629710398005,-2.6021549969785847,-1.2028783213225926,-0.9346329083191054,-0.6416451837052994,0.5890195026599155
theta.660,4000.0,0.8265561221055068,0.4608359424033423,-0.819950213880166,0.5157554135685223,0.8274279510039136,1.1358626297110916,2.473328335849952
theta.661,4000.0,0.3826328393007756,0.46342748012448465,-1.023188923810392,0.06708531319480479,0.3772805945585666,0.68815219119075,2.069668525523803
theta.662,4000.0,0.6623203597071565,0.45865650206125974,-0.9288732629634344,0.3489242201947458,0.6631436786378999,0.9660518793404286,2.1669668190783895
theta.663,4000.0,-1.4654157371851129,0.40648390893230113,-3.0391942957768063,-1.7369002965322662,-1.4723002549285933,-1.198215433189558,-0.04034158168698896
theta.664,4000.0,0.10692396130168912,0.4887300284943576,-1.5693551223010576,-0.22236073694489886,0.10188534854160447,0.42518407760706417,2.0656282730764697
theta.665,4000.0,-0.9262897947468373,0.4019840412238372,-2.4751772595978516,-1.2001322471202154,-0.936790075250589,-0.6465247184183021,0.480546869162359
theta.666,4000.0,-0.4939458266167184,0.4306474557459786,-1.9021030417219795,-0.7855206651128009,-0.5032487601511816,-0.1999322929532809,0.9733835862277228
theta.667,4000.0,-0.5524442786591044,0.4249014570619523,-1.8494703050327486,-0.8465593432448942,-0.5522716752649615,-0.2742457983196504,1.1195201891248043
theta.668,4000.0,0.08765544711733944,0.4848291584369727,-1.7958285165355177,-0.22328666729999683,0.089303525676599,0.4095854068708613,1.6690360888892306
theta.669,4000.0,0.07197217275635043,0.47893059636165064,-1.6310094938243018,-0.2572979469803052,0.06550822014806529,0.39600820465602393,1.6400484333248693
theta.670,4000.0,1.2605081925158712,0.5095311720358664,-0.48587780563498006,0.9103587694495909,1.256483978710994,1.6004866345346511,3.0168330692721135
theta.671,4000.0,-0.9544427687603548,0.41122669240135973,-2.4015604323028565,-1.2284038486962303,-0.9646337467537506,-0.6847934613180039,1.0067619513110029
theta.672,4000.0,1.1670663777919685,0.5087413385722744,-0.6014045049113272,0.8117826531603014,1.1667411480088812,1.5125557621374865,3.11036065577236
theta.673,4000.0,-0.4384340476072064,0.4467954607780638,-1.8348115811536578,-0.743725079446681,-0.4455598680372189,-0.14059545592329015,1.0963457691302858
theta.674,4000.0,-1.3614581380772108,0.419974616741992,-2.7244938169276436,-1.6452470201555178,-1.3642831004876628,-1.087765188634988,0.25798620222920177
theta.675,4000.0,0.47052071260517814,0.4570789976373578,-1.019206365454833,0.14711963655476937,0.46570093134004104,0.7675376558142445,2.437937074466924
theta.676,4000.0,-1.3278075490913808,0.3950842992093617,-2.6696883698937945,-1.5906838827114234,-1.330452054454335,-1.0742802875369994,0.2494302635749802
theta.677,4000.0,-0.32493667383225194,0.4395273349487651,-1.970053527421432,-0.626676998683082,-0.33389621168138267,-0.038693868495513685,1.4882117157594075
theta.678,4000.0,-0.5261752688829936,0.42525843967520427,-2.0169082042817146,-0.8134555163853204,-0.5308114237995842,-0.23925118026049058,0.9734278784346981
theta.679,4000.0,0.8445800161762081,0.4913656111462061,-0.8633160401906684,0.5118974270465868,0.8441850487095384,1.1794944039138275,2.5248781837737386
theta.680,4000.0,-0.007977077045373177,0.523344528882508,-2.003136697359781,-0.36812948396924666,-0.007470827631451876,0.3341641817187084,1.863478495775352
theta.681,4000.0,1.1392556109364178,0.5131777428606846,-0.4274183624292745,0.7963763829273681,1.1317316935979114,1.4631946711595634,3.0330896766642303
theta.682,4000.0,-1.2173634843051593,0.4319064949009424,-2.771649969234244,-1.503286245073779,-1.2300524096456908,-0.9270230614124897,0.5093562901791222
theta.683,4000.0,0.05118888031464432,0.4300581020656798,-1.659668595378789,-0.24066413046017401,0.053299942794315144,0.3347966368568309,1.67028192477598
theta.684,4000.0,0.4211762939997295,0.4734716545894067,-1.1825277805817793,0.10824686590485337,0.4099653937212731,0.7325059712245907,2.1750776221572483
theta.685,4000.0,-0.8027011996945747,0.405084040977164,-2.1876470222074715,-1.0841774316276371,-0.8127762790083692,-0.5368698006636435,0.7655006125818183
theta.686,4000.0,-0.5752191145683327,0.424776171383222,-1.9519078373688392,-0.8631520746604782,-0.5780832466087371,-0.2924266916517108,0.810132896080097
theta.687,4000.0,-0.42749984913921496,0.44457851743791493,-1.9326547033601038,-0.7224289444708343,-0.4444295570981537,-0.1426969444448145,1.4286070366656458
theta.688,4000.0,0.4868353350499681,0.5113262211219078,-1.3670464821851556,0.14315442825596386,0.48411074890799644,0.8257552804732803,2.3641952340851495
theta.689,4000.0,0.7815286913726113,0.46907769044450004,-1.0412105296271392,0.4659113688691783,0.7737207211169117,1.1015824253997637,2.615252940397893
theta.690,4000.0,-1.3215189250619108,0.42315277045156174,-3.1375908357491196,-1.603156653929817,-1.3274545054923002,-1.0437374110655526,0.2352909880962399
theta.691,4000.0,0.5690418598803025,0.4667393789847482,-0.9047367510041087,0.24623390276035806,0.5635154777258535,0.8871953150961054,2.1975255679913688
theta.692,4000.0,0.30377890615343744,0.4688469382402489,-1.431356780227279,-0.016093318784791255,0.30068361856293313,0.6282834439491072,2.0036247568136623
theta.693,4000.0,-1.8663071400274376,0.43334053702878944,-3.3939584947052124,-2.160096857649642,-1.8613111376284366,-1.577154230727815,-0.3734244925247441
theta.694,4000.0,0.04738718476463245,0.4444183742326778,-1.4106252880386498,-0.2532950741801273,0.0418333521253207,0.34316034720641275,1.6297591173600883
theta.695,4000.0,-0.25974107893854614,0.4465611886473982,-1.876147822146282,-0.567319795298435,-0.25957985886572327,0.04725682922210805,1.2199565916955093
theta.696,4000.0,-0.15840394707021743,0.4128391170328584,-1.5411733433899226,-0.4444070453955838,-0.16466039669270532,0.11967110737814265,1.1780889103220555
theta.697,4000.0,-1.7442287359494264,0.3954159430656295,-3.231684220568527,-1.994083565509004,-1.735459026335815,-1.483112999424908,-0.15934079411473834
theta.698,4000.0,0.1431707010112637,0.43855930323318604,-1.356029755985584,-0.1584051208790208,0.13469499299866955,0.4445871048103188,1.6788826449050018
theta.699,4000.0,0.47636487946065087,0.44142498964729315,-1.2328220112976545,0.18148740675373132,0.4698474811901006,0.7602682776358427,2.1335465661735142
theta.700,4000.0,-0.4611059012909867,0.49291610705211697,-2.298340379301787,-0.7947549337772104,-0.45795477148906505,-0.12461016428331018,1.2309454231261234
theta.701,4000.0,-0.9910660237227649,0.40434520274504726,-2.407106255157699,-1.2640121768468562,-1.0005588631626583,-0.7201625468353405,0.30012460881934233
theta.702,4000.0,1.695119422095706,0.49759152036634774,0.07614679737542364,1.3542211804505015,1.6950870554359363,2.0402441266656215,3.362363274115905
theta.703,4000.0,-0.026553329266630482,0.4208102087544916,-1.4825888011523556,-0.31046412754551167,-0.037845083490324095,0.25672976842870243,1.426939301036994
theta.704,4000.0,-0.36117026019065057,0.42919392490936126,-1.9779366968966812,-0.6487843636957061,-0.3689330371956755,-0.07643385585231349,1.1161172433826887
theta.705,4000.0,-1.435780739926884,0.4113724456970242,-3.093477243735792,-1.7046593897893292,-1.4375704233644164,-1.1657282828552586,0.09914967664622781
theta.706,4000.0,-0.9916568725960845,0.4582484337629018,-2.6741012304918876,-1.3007244867629217,-0.9919964638409176,-0.6941063134562114,0.8124380148257889
theta.707,4000.0,-1.0833441844281062,0.4172477182469811,-2.631799604466086,-1.3592540679731102,-1.0849496822197224,-0.809514384721974,0.6375303500052931
theta.708,4000.0,-0.3367817331813083,0.42285598170672883,-1.7462890380341267,-0.6268282478408392,-0.3419245458782973,-0.056127992057800946,1.388321286464081
theta.709,4000.0,0.9200617348894671,0.5050800290239766,-0.910570451873552,0.584083954344665,0.9223172667914785,1.2565142365390576,2.7607093775499827
theta.710,4000.0,0.826987076148942,0.44731882259123107,-0.6673068733893132,0.5170803342087356,0.8193197863600179,1.130538920029582,2.5101518757267627
theta.711,4000.0,0.7230554645280766,0.487787175373517,-0.9651152096884523,0.39291843618673983,0.7169515144941939,1.0495094133509308,2.4812742259937792
theta.712,4000.0,0.8270741274931633,0.4929495664345921,-1.0928194081769909,0.4846727233741308,0.816760017132725,1.1680428439454447,2.828627539828048
theta.713,4000.0,-0.20369562129397226,0.4253488353036539,-1.6434010824848024,-0.49396203175762154,-0.20450207372449852,0.07975320889690077,1.417600290871008
theta.714,4000.0,-1.3242576331053773,0.4164394428315402,-3.25367520484939,-1.5916495921345146,-1.325621098100198,-1.0511918310492616,0.3820201350138848
theta.715,4000.0,0.08797816362551421,0.47486567018327613,-1.3834626908526195,-0.24121172630637963,0.08628848037918085,0.40447246541870685,1.6720838139298
theta.716,4000.0,-1.9327457533718588,0.4287830199573945,-4.338534612887142,-2.2081356394342686,-1.9254490619223215,-1.6426836802748102,-0.48109515690395105
theta.717,4000.0,-0.21647638396093233,0.43819766005600946,-1.7681839183783472,-0.511763702952634,-0.220707791272364,0.07687473592596591,1.315138354552546
theta.718,4000.0,1.6837521395163875,0.5032477724251377,0.028306430055605177,1.3533617804746274,1.6890645062733503,2.036880519091546,3.5912298859420244
theta.719,4000.0,0.11144900511600736,0.4601998848355187,-1.5049051666006181,-0.1975029937401681,0.09386520035269064,0.41371939420912024,1.802448009110914
theta.720,4000.0,0.5122537728949204,0.4321722971059965,-1.0736032096710375,0.2152079106253192,0.5103828785949306,0.7983328295987442,1.9661574343734496
theta.721,4000.0,0.6019426931013905,0.44257783005979473,-0.9316453132671907,0.3048098580092595,0.5935847110065011,0.8861807234394845,2.311578471673757
theta.722,4000.0,-0.7282364289199168,0.42117341898729926,-2.2503125556909573,-1.013689022557749,-0.7342425099484132,-0.4494362340129112,0.801428503426657
theta.723,4000.0,1.4193488316773684,0.5264603243846021,-0.4466715780315015,1.0630643699929694,1.4192856734282313,1.7680730382491496,3.0412047466268266
theta.724,4000.0,0.19555334482442438,0.46125765121718887,-1.1995721637972776,-0.11283391738594746,0.19406020274120206,0.5046507079632756,1.8971304952923556
theta.725,4000.0,-0.6888942757522138,0.4171959658423376,-2.069143379296913,-0.9703464499605969,-0.6955515932386923,-0.40558851741340834,0.7133391580586204
theta.726,4000.0,0.24342797086024068,0.42123610780275694,-1.031785534599086,-0.05018730054189675,0.24581188728870562,0.5326455043929327,1.856805859263287
theta.727,4000.0,-1.634223075067862,0.4495772820998075,-3.2499739413373,-1.9262905820187242,-1.629081810904137,-1.346539519185452,-0.052119502048086394
theta.728,4000.0,0.8924659674829822,0.48428932898354893,-1.114181147057331,0.5514448251389719,0.879586052504901,1.227159149098672,2.6825058481096398
theta.729,4000.0,0.1737650826952688,0.41929676284031947,-1.1091234281137008,-0.10300573099900251,0.16600921222850082,0.450024166898754,1.8708005251061348
theta.730,4000.0,-0.02558555172551196,0.4706743525547175,-1.786421686938087,-0.3413086067969105,-0.02539040058075586,0.2741758059073398,1.6919213512059537
theta.731,4000.0,-0.021892967635281323,0.4240660849847773,-1.5406186508556858,-0.3056480630281,-0.02925002467254683,0.26039908746324675,1.4191756331123049
theta.732,4000.0,0.9854566010000306,0.5140121064097932,-0.9233076889818056,0.6219964395031805,0.9763467923961247,1.3174172088329232,2.936531192898201
theta.733,4000.0,-1.1776667079323706,0.45684052040597745,-2.959199033001243,-1.47613264067944,-1.1813577169656757,-0.8842820788171778,0.6792346914409405
theta.734,4000.0,-0.9868274539496941,0.4362711806271546,-2.632491398129561,-1.281730459622224,-0.9939661615213427,-0.685675203213264,0.7505923242971777
theta.735,4000.0,0.7676537624185384,0.45732403534860994,-0.9077581871660182,0.4553387367421434,0.7670610021134715,1.0666739495961965,2.490786976153889
theta.736,4000.0,-0.7805598780617409,0.41760011570179023,-2.36596510223473,-1.0707323128176363,-0.7926977839288091,-0.5145027860592267,0.8359992415036837
theta.737,4000.0,1.3779243545478688,0.503402303529358,-0.2510268837739828,1.037880747118806,1.3790120468208416,1.7127858792108321,3.140810438559156
theta.738,4000.0,0.010583752410841227,0.45606586890613504,-1.5104141820695838,-0.2913423324425365,0.013329154791764632,0.31012986498568906,1.6259228044497602
theta.739,4000.0,1.0761368478450577,0.45436969352627055,-0.829123784575685,0.7598412471228801,1.0724894152464675,1.3830931061497285,3.1066600601399945
theta.740,4000.0,0.2526596084831414,0.4362021590345038,-1.5488185241085348,-0.0438961804244378,0.2519509378907888,0.5353091046112272,2.0494292235947538
theta.741,4000.0,-0.8008150906873546,0.449657017692031,-2.4844502553425762,-1.1035994559625928,-0.8134160567331743,-0.5000126524124556,1.0717038230319362
